lat;long;value;UoMDefinition;propertyDefinition;phenomenonTime;resultTime
52.5483283996582;13.40782165527344;0.02999999932944775;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T02:00:00;2024-09-21T02:00:00
52.5483283996582;13.40782165527344;0.02999999932944775;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T03:00:00;2024-09-21T03:00:00
52.5483283996582;13.40782165527344;0.02999999932944775;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T04:00:00;2024-09-21T04:00:00
52.5483283996582;13.40782165527344;0.01999999955296516;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T05:00:00;2024-09-21T05:00:00
52.5483283996582;13.40782165527344;0.05000000074505806;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T06:00:00;2024-09-21T06:00:00
52.5483283996582;13.40782165527344;0.1099999994039536;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T07:00:00;2024-09-21T07:00:00
52.5483283996582;13.40782165527344;0.1899999976158142;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T08:00:00;2024-09-21T08:00:00
52.5483283996582;13.40782165527344;0.2700000107288361;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T09:00:00;2024-09-21T09:00:00
52.5483283996582;13.40782165527344;0.3400000035762787;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T10:00:00;2024-09-21T10:00:00
52.5483283996582;13.40782165527344;0.3899999856948853;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T11:00:00;2024-09-21T11:00:00
52.5483283996582;13.40782165527344;0.4000000059604645;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T12:00:00;2024-09-21T12:00:00
52.5483283996582;13.40782165527344;0.4000000059604645;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T13:00:00;2024-09-21T13:00:00
52.5483283996582;13.40782165527344;0.3499999940395355;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T14:00:00;2024-09-21T14:00:00
52.5483283996582;13.40782165527344;0.2800000011920929;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T15:00:00;2024-09-21T15:00:00
52.5483283996582;13.40782165527344;0.1599999964237213;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T16:00:00;2024-09-21T16:00:00
52.5483283996582;13.40782165527344;0.07999999821186066;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T17:00:00;2024-09-21T17:00:00
52.5483283996582;13.40782165527344;0.05999999865889549;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T18:00:00;2024-09-21T18:00:00
