dia;estaci;nivell_absolut;percentatge_volum_embassat;volum_embassat
2025-02-18T00:00:00.000;Embassament de la Baells (Cercs);613.65;54.7;59.91
2025-02-18T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.84;16.8;10.28
2025-02-18T00:00:00.000;Embassament de Sau (Vilanova de Sau);378.02;5.4;8.94
2025-02-18T00:00:00.000;Embassament de Susqueda (Osor);318.71;39.6;92.36
2025-02-18T00:00:00.000;Embassament de Riudecanyes;205.39;23.9;1.27
2025-02-18T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.83;54.9;13.39
2025-02-18T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.54;33.2;26.59
2025-02-18T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.03;91.9;3.44
2025-02-18T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460;9.4;1.15
2025-02-17T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.01;9.4;1.15
2025-02-17T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.03;92;3.44
2025-02-17T00:00:00.000;Embassament de Sau (Vilanova de Sau);378;5.4;8.9
2025-02-17T00:00:00.000;Embassament de Susqueda (Osor);318.78;39.7;92.57
2025-02-17T00:00:00.000;Embassament de Riudecanyes;205.39;23.9;1.27
2025-02-17T00:00:00.000;Embassament de la Baells (Cercs);613.68;54.8;59.99
2025-02-17T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.56;33.3;26.61
2025-02-17T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.84;16.8;10.28
2025-02-17T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.83;54.9;13.39
2025-02-16T00:00:00.000;Embassament de Riudecanyes;205.39;23.8;1.27
2025-02-16T00:00:00.000;Embassament de la Baells (Cercs);613.7;54.9;60.04
2025-02-16T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.02;9.4;1.15
2025-02-16T00:00:00.000;Embassament de Sau (Vilanova de Sau);377.97;5.4;8.87
2025-02-16T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.56;33.3;26.62
2025-02-16T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.82;54.8;13.37
2025-02-16T00:00:00.000;Embassament de Susqueda (Osor);318.86;39.8;92.8
2025-02-16T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.04;92.1;3.44
2025-02-16T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.85;16.8;10.29
2025-02-15T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.04;92.1;3.45
2025-02-15T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.87;16.9;10.31
2025-02-15T00:00:00.000;Embassament de Sau (Vilanova de Sau);377.95;5.4;8.84
2025-02-15T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.8;54.8;13.35
2025-02-15T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.02;9.5;1.16
2025-02-15T00:00:00.000;Embassament de Riudecanyes;205.38;23.8;1.27
2025-02-15T00:00:00.000;Embassament de la Baells (Cercs);613.71;54.9;60.07
2025-02-15T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.57;33.3;26.63
2025-02-15T00:00:00.000;Embassament de Susqueda (Osor);318.94;39.9;93.04
2025-02-14T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.78;54.7;13.33
2025-02-14T00:00:00.000;Embassament de Susqueda (Osor);319.02;40;93.28
2025-02-14T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.58;33.3;26.64
2025-02-14T00:00:00.000;Embassament de Sau (Vilanova de Sau);377.9;5.3;8.77
2025-02-14T00:00:00.000;Embassament de la Baells (Cercs);613.73;54.9;60.11
2025-02-14T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.05;92.2;3.45
2025-02-14T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.87;16.9;10.31
2025-02-14T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.02;9.5;1.16
2025-02-14T00:00:00.000;Embassament de Riudecanyes;205.38;23.8;1.27
2025-02-13T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.04;92.1;3.44
2025-02-13T00:00:00.000;Embassament de Riudecanyes;205.38;23.8;1.27
2025-02-13T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.88;16.9;10.32
2025-02-13T00:00:00.000;Embassament de la Baells (Cercs);613.74;55;60.14
2025-02-13T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.02;9.5;1.16
2025-02-13T00:00:00.000;Embassament de Sau (Vilanova de Sau);377.97;5.4;8.87
2025-02-13T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.59;33.3;26.66
2025-02-13T00:00:00.000;Embassament de Susqueda (Osor);319.05;40.1;93.36
2025-02-13T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.75;54.6;13.31
2025-02-12T00:00:00.000;Embassament de Sau (Vilanova de Sau);378.11;5.5;9.07
2025-02-12T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.02;9.5;1.16
2025-02-12T00:00:00.000;Embassament de la Baells (Cercs);613.76;55;60.18
2025-02-12T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.62;33.4;26.69
2025-02-12T00:00:00.000;Embassament de Riudecanyes;205.36;23.8;1.26
2025-02-12T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.88;16.9;10.32
2025-02-12T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.94;90.5;3.38
2025-02-12T00:00:00.000;Embassament de Susqueda (Osor);319.05;40.1;93.36
2025-02-12T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.7;54.4;13.26
2025-02-11T00:00:00.000;Embassament de Riudecanyes;205.35;23.7;1.26
2025-02-11T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.02;9.5;1.16
2025-02-11T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.65;33.4;26.72
2025-02-11T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.66;54.2;13.22
2025-02-11T00:00:00.000;Embassament de la Baells (Cercs);613.77;55;60.21
2025-02-11T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.94;90.4;3.38
2025-02-11T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.88;16.9;10.32
2025-02-11T00:00:00.000;Embassament de Sau (Vilanova de Sau);378.26;5.6;9.28
2025-02-11T00:00:00.000;Embassament de Susqueda (Osor);319.04;40.1;93.34
2025-02-10T00:00:00.000;Embassament de Susqueda (Osor);319.03;40.1;93.32
2025-02-10T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.68;33.4;26.76
2025-02-10T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.61;54;13.18
2025-02-10T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.88;16.9;10.32
2025-02-10T00:00:00.000;Embassament de Sau (Vilanova de Sau);378.41;5.7;9.5
2025-02-10T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.94;90.5;3.38
2025-02-10T00:00:00.000;Embassament de Riudecanyes;205.35;23.7;1.26
2025-02-10T00:00:00.000;Embassament de la Baells (Cercs);613.79;55.1;60.25
2025-02-10T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.03;9.5;1.16
2025-02-09T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.03;9.5;1.16
2025-02-09T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.57;53.9;13.13
2025-02-09T00:00:00.000;Embassament de Sau (Vilanova de Sau);378.49;5.8;9.61
2025-02-09T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.88;16.9;10.32
2025-02-09T00:00:00.000;Embassament de Susqueda (Osor);319.04;40.1;93.33
2025-02-09T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.71;33.5;26.79
2025-02-09T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.94;90.5;3.39
2025-02-09T00:00:00.000;Embassament de la Baells (Cercs);613.79;55.1;60.26
2025-02-09T00:00:00.000;Embassament de Riudecanyes;205.34;23.7;1.26
2025-02-08T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.87;16.9;10.31
2025-02-08T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.52;53.7;13.09
2025-02-08T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.73;33.5;26.82
2025-02-08T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.92;90.1;3.37
2025-02-08T00:00:00.000;Embassament de Susqueda (Osor);319.03;40.1;93.32
2025-02-08T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.03;9.5;1.16
2025-02-08T00:00:00.000;Embassament de Riudecanyes;205.34;23.7;1.26
2025-02-08T00:00:00.000;Embassament de la Baells (Cercs);613.79;55.1;60.26
2025-02-08T00:00:00.000;Embassament de Sau (Vilanova de Sau);378.5;5.8;9.62
2025-02-07T00:00:00.000;Embassament de Susqueda (Osor);319.01;40;93.24
2025-02-07T00:00:00.000;Embassament de Riudecanyes;205.33;23.7;1.26
2025-02-07T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.84;16.8;10.28
2025-02-07T00:00:00.000;Embassament de Sau (Vilanova de Sau);378.58;5.9;9.74
2025-02-07T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.84;88.8;3.32
2025-02-07T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.04;9.5;1.16
2025-02-07T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.48;53.5;13.04
2025-02-07T00:00:00.000;Embassament de la Baells (Cercs);613.8;55.1;60.28
2025-02-07T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.74;33.5;26.83
2025-02-06T00:00:00.000;Embassament de Susqueda (Osor);319.02;40;93.28
2025-02-06T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.44;53.4;13.01
2025-02-06T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.87;16.9;10.31
2025-02-06T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.77;33.6;26.87
2025-02-06T00:00:00.000;Embassament de Riudecanyes;205.33;23.7;1.26
2025-02-06T00:00:00.000;Embassament de la Baells (Cercs);613.82;55.1;60.34
2025-02-06T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.85;89;3.33
2025-02-06T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.04;9.5;1.16
2025-02-06T00:00:00.000;Embassament de Sau (Vilanova de Sau);378.79;6.1;10.04
2025-02-05T00:00:00.000;Embassament de Riudecanyes;205.33;23.7;1.26
2025-02-05T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.4;53.2;12.97
2025-02-05T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.05;9.5;1.16
2025-02-05T00:00:00.000;Embassament de la Baells (Cercs);613.84;55.2;60.39
2025-02-05T00:00:00.000;Embassament de Susqueda (Osor);319.04;40.1;93.34
2025-02-05T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.86;89.2;3.34
2025-02-05T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.81;33.7;26.92
2025-02-05T00:00:00.000;Embassament de Sau (Vilanova de Sau);379;6.3;10.34
2025-02-05T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.87;16.9;10.31
2025-02-04T00:00:00.000;Embassament de Riudecanyes;205.33;23.7;1.26
2025-02-04T00:00:00.000;Embassament de la Baells (Cercs);613.87;55.2;60.45
2025-02-04T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.07;9.5;1.16
2025-02-04T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.86;33.7;26.98
2025-02-04T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.88;16.9;10.32
2025-02-04T00:00:00.000;Embassament de Susqueda (Osor);319.06;40.1;93.4
2025-02-04T00:00:00.000;Embassament de Sau (Vilanova de Sau);379.2;6.4;10.64
2025-02-04T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.37;53.1;12.94
2025-02-04T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.89;89.7;3.35
2025-02-03T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.91;33.8;27.04
2025-02-03T00:00:00.000;Embassament de Riudecanyes;205.33;23.7;1.26
2025-02-03T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.07;9.5;1.16
2025-02-03T00:00:00.000;Embassament de Sau (Vilanova de Sau);379.39;6.6;10.91
2025-02-03T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.9;16.9;10.35
2025-02-03T00:00:00.000;Embassament de Susqueda (Osor);319.09;40.1;93.47
2025-02-03T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.92;90.1;3.37
2025-02-03T00:00:00.000;Embassament de la Baells (Cercs);613.9;55.3;60.53
2025-02-03T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.33;52.9;12.9
2025-02-02T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.08;9.5;1.17
2025-02-02T00:00:00.000;Embassament de Riudecanyes;205.33;23.7;1.26
2025-02-02T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.29;52.8;12.87
2025-02-02T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.93;90.3;3.38
2025-02-02T00:00:00.000;Embassament de Sau (Vilanova de Sau);379.61;6.8;11.24
2025-02-02T00:00:00.000;Embassament de la Baells (Cercs);613.94;55.4;60.62
2025-02-02T00:00:00.000;Embassament de Susqueda (Osor);319.06;40.1;93.41
2025-02-02T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.95;33.9;27.1
2025-02-02T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.91;17;10.36
2025-02-01T00:00:00.000;Embassament de Susqueda (Osor);319.03;40;93.3
2025-02-01T00:00:00.000;Embassament de Sau (Vilanova de Sau);379.82;7;11.56
2025-02-01T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.92;17;10.37
2025-02-01T00:00:00.000;Embassament de la Baells (Cercs);613.97;55.5;60.71
2025-02-01T00:00:00.000;Embassament de Riudecanyes;205.32;23.6;1.26
2025-02-01T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.94;90.4;3.38
2025-02-01T00:00:00.000;Embassament de la Llosa del Cavall (Navès);779.99;33.9;27.15
2025-02-01T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.26;52.6;12.83
2025-02-01T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.08;9.5;1.17
2025-01-31T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.09;9.6;1.17
2025-01-31T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.95;17;10.39
2025-01-31T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.04;34;27.2
2025-01-31T00:00:00.000;Embassament de Sau (Vilanova de Sau);380.02;7.2;11.87
2025-01-31T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.24;52.6;12.82
2025-01-31T00:00:00.000;Embassament de Riudecanyes;205.32;23.6;1.26
2025-01-31T00:00:00.000;Embassament de Susqueda (Osor);319;40;93.21
2025-01-31T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.95;90.5;3.39
2025-01-31T00:00:00.000;Embassament de la Baells (Cercs);614.02;55.6;60.82
2025-01-30T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.96;90.8;3.39
2025-01-30T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.07;34.1;27.24
2025-01-30T00:00:00.000;Embassament de Susqueda (Osor);318.95;39.9;93.07
2025-01-30T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.09;9.6;1.17
2025-01-30T00:00:00.000;Embassament de Riudecanyes;205.32;23.6;1.26
2025-01-30T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.96;17;10.41
2025-01-30T00:00:00.000;Embassament de Sau (Vilanova de Sau);380.22;7.4;12.17
2025-01-30T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.22;52.5;12.8
2025-01-30T00:00:00.000;Embassament de la Baells (Cercs);614.06;55.7;60.93
2025-01-29T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.2;52.4;12.77
2025-01-29T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.1;34.1;27.28
2025-01-29T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.96;17;10.41
2025-01-29T00:00:00.000;Embassament de Sau (Vilanova de Sau);380.39;7.5;12.44
2025-01-29T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.97;90.8;3.4
2025-01-29T00:00:00.000;Embassament de Susqueda (Osor);318.9;39.9;92.91
2025-01-29T00:00:00.000;Embassament de la Baells (Cercs);614.1;55.8;61.03
2025-01-29T00:00:00.000;Embassament de Riudecanyes;205.31;23.6;1.26
2025-01-29T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.09;9.6;1.17
2025-01-28T00:00:00.000;Embassament de Darnius Boadella (Darnius);135.99;17.1;10.44
2025-01-28T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.1;9.6;1.17
2025-01-28T00:00:00.000;Embassament de Riudecanyes;205.32;23.6;1.26
2025-01-28T00:00:00.000;Embassament de la Baells (Cercs);614.13;55.8;61.1
2025-01-28T00:00:00.000;Embassament de Sau (Vilanova de Sau);380.57;7.7;12.72
2025-01-28T00:00:00.000;Embassament de Susqueda (Osor);318.88;39.9;92.85
2025-01-28T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.13;34.1;27.31
2025-01-28T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.97;91;3.4
2025-01-28T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.18;52.3;12.76
2025-01-27T00:00:00.000;Embassament de Susqueda (Osor);318.86;39.8;92.8
2025-01-27T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.15;52.2;12.73
2025-01-27T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.13;34.2;27.32
2025-01-27T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.11;9.6;1.17
2025-01-27T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.98;91.1;3.41
2025-01-27T00:00:00.000;Embassament de Riudecanyes;205.32;23.6;1.26
2025-01-27T00:00:00.000;Embassament de Sau (Vilanova de Sau);380.76;7.9;13
2025-01-27T00:00:00.000;Embassament de Darnius Boadella (Darnius);136;17.1;10.45
2025-01-27T00:00:00.000;Embassament de la Baells (Cercs);614.17;55.9;61.2
2025-01-26T00:00:00.000;Embassament de Susqueda (Osor);318.84;39.8;92.75
2025-01-26T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.16;34.2;27.36
2025-01-26T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.98;91.2;3.41
2025-01-26T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.11;9.6;1.17
2025-01-26T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.13;52.1;12.7
2025-01-26T00:00:00.000;Embassament de la Baells (Cercs);614.21;56;61.3
2025-01-26T00:00:00.000;Embassament de Sau (Vilanova de Sau);380.95;8.1;13.32
2025-01-26T00:00:00.000;Embassament de Darnius Boadella (Darnius);136;17.1;10.45
2025-01-26T00:00:00.000;Embassament de Riudecanyes;205.32;23.6;1.26
2025-01-25T00:00:00.000;Embassament de la Baells (Cercs);614.26;56.1;61.41
2025-01-25T00:00:00.000;Embassament de Susqueda (Osor);318.78;39.7;92.57
2025-01-25T00:00:00.000;Embassament de Foix (Castellet i la Gornal);99.99;91.3;3.41
2025-01-25T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.11;9.6;1.17
2025-01-25T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.03;17.2;10.48
2025-01-25T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.2;34.3;27.41
2025-01-25T00:00:00.000;Embassament de Sau (Vilanova de Sau);381.15;8.2;13.63
2025-01-25T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.11;52;12.69
2025-01-25T00:00:00.000;Embassament de Riudecanyes;205.31;23.6;1.26
2025-01-24T00:00:00.000;Embassament de Susqueda (Osor);318.75;39.7;92.49
2025-01-24T00:00:00.000;Embassament de la Baells (Cercs);614.3;56.2;61.53
2025-01-24T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100;91.4;3.42
2025-01-24T00:00:00.000;Embassament de Riudecanyes;205.31;23.6;1.26
2025-01-24T00:00:00.000;Embassament de Sau (Vilanova de Sau);381.34;8.4;13.93
2025-01-24T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.09;52;12.67
2025-01-24T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.24;34.3;27.46
2025-01-24T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.03;17.2;10.49
2025-01-24T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.11;9.6;1.17
2025-01-23T00:00:00.000;Embassament de Sau (Vilanova de Sau);381.75;8.8;14.59
2025-01-23T00:00:00.000;Embassament de Riudecanyes;205.31;23.6;1.25
2025-01-23T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.28;34.4;27.5
2025-01-23T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.01;91.5;3.42
2025-01-23T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.12;9.6;1.17
2025-01-23T00:00:00.000;Embassament de la Baells (Cercs);614.37;56.4;61.69
2025-01-23T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.04;17.2;10.49
2025-01-23T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.07;51.9;12.66
2025-01-23T00:00:00.000;Embassament de Susqueda (Osor);318.62;39.5;92.11
2025-01-22T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.31;34.4;27.54
2025-01-22T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.12;9.6;1.17
2025-01-22T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.07;51.9;12.65
2025-01-22T00:00:00.000;Embassament de Susqueda (Osor);318.41;39.3;91.49
2025-01-22T00:00:00.000;Embassament de Riudecanyes;205.3;23.6;1.25
2025-01-22T00:00:00.000;Embassament de la Baells (Cercs);614.43;56.5;61.85
2025-01-22T00:00:00.000;Embassament de Sau (Vilanova de Sau);382.21;9.3;15.35
2025-01-22T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.06;17.2;10.52
2025-01-22T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.02;91.7;3.43
2025-01-21T00:00:00.000;Embassament de Riudecanyes;205.29;23.5;1.25
2025-01-21T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.33;34.5;27.57
2025-01-21T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.07;17.2;10.53
2025-01-21T00:00:00.000;Embassament de la Baells (Cercs);614.5;56.7;62.01
2025-01-21T00:00:00.000;Embassament de Susqueda (Osor);318.25;39.1;90.99
2025-01-21T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.07;51.9;12.65
2025-01-21T00:00:00.000;Embassament de Sau (Vilanova de Sau);382.7;9.8;16.18
2025-01-21T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.04;92.1;3.45
2025-01-21T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.12;9.6;1.17
2025-01-20T00:00:00.000;Embassament de Susqueda (Osor);318.01;38.8;90.32
2025-01-20T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.13;9.6;1.17
2025-01-20T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.36;34.5;27.6
2025-01-20T00:00:00.000;Embassament de Riudecanyes;205.28;23.5;1.25
2025-01-20T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.07;92.5;3.46
2025-01-20T00:00:00.000;Embassament de Sau (Vilanova de Sau);383.18;10.3;17.01
2025-01-20T00:00:00.000;Embassament de la Baells (Cercs);614.56;56.8;62.18
2025-01-20T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.08;17.2;10.53
2025-01-20T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.07;51.9;12.65
2025-01-19T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.06;51.8;12.64
2025-01-19T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.07;92.7;3.47
2025-01-19T00:00:00.000;Embassament de Sau (Vilanova de Sau);383.63;10.8;17.79
2025-01-19T00:00:00.000;Embassament de Susqueda (Osor);317.82;38.5;89.75
2025-01-19T00:00:00.000;Embassament de Riudecanyes;205.28;23.5;1.25
2025-01-19T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.38;34.5;27.63
2025-01-19T00:00:00.000;Embassament de la Baells (Cercs);614.63;57;62.34
2025-01-19T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.08;17.2;10.54
2025-01-19T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.13;9.6;1.17
2025-01-18T00:00:00.000;Embassament de Susqueda (Osor);317.59;38.2;89.09
2025-01-18T00:00:00.000;Embassament de Riudecanyes;205.28;23.5;1.25
2025-01-18T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.13;9.6;1.17
2025-01-18T00:00:00.000;Embassament de Sau (Vilanova de Sau);384.05;11.2;18.54
2025-01-18T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.06;51.8;12.64
2025-01-18T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.11;17.3;10.56
2025-01-18T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.41;34.6;27.67
2025-01-18T00:00:00.000;Embassament de la Baells (Cercs);614.69;57.1;62.49
2025-01-18T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.08;92.8;3.47
2025-01-17T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.11;17.3;10.57
2025-01-17T00:00:00.000;Embassament de la Baells (Cercs);614.75;57.2;62.64
2025-01-17T00:00:00.000;Embassament de Sau (Vilanova de Sau);384.47;11.7;19.3
2025-01-17T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.06;51.8;12.64
2025-01-17T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.43;34.6;27.7
2025-01-17T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.14;9.6;1.18
2025-01-17T00:00:00.000;Embassament de Susqueda (Osor);317.34;37.9;88.38
2025-01-17T00:00:00.000;Embassament de Riudecanyes;205.27;23.5;1.25
2025-01-17T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.09;92.9;3.47
2025-01-16T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.1;93;3.48
2025-01-16T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.47;34.7;27.74
2025-01-16T00:00:00.000;Embassament de la Baells (Cercs);614.81;57.4;62.8
2025-01-16T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.11;17.3;10.57
2025-01-16T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.14;9.6;1.18
2025-01-16T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.06;51.8;12.64
2025-01-16T00:00:00.000;Embassament de Sau (Vilanova de Sau);384.79;12;19.9
2025-01-16T00:00:00.000;Embassament de Riudecanyes;205.27;23.5;1.25
2025-01-16T00:00:00.000;Embassament de Susqueda (Osor);317.16;37.7;87.87
2025-01-15T00:00:00.000;Embassament de la Baells (Cercs);614.87;57.5;62.96
2025-01-15T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.1;93.2;3.48
2025-01-15T00:00:00.000;Embassament de Susqueda (Osor);317.05;37.6;87.53
